Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,CO
11/25/2023,B-10,44.4603882,25.9873753,6.24,
11/26/2023,B-10,44.4603882,25.9873753,4.46,
11/27/2023,B-10,44.4603882,25.9873753,6.07,
11/28/2023,B-10,44.4603882,25.9873753,13.13,
11/29/2023,B-10,44.4603882,25.9873753,9.94,
11/30/2023,B-10,44.4603882,25.9873753,23.32,
12/1/2023,B-10,44.4603882,25.9873753,25.39,
12/2/2023,B-10,44.4603882,25.9873753,35,
12/3/2023,B-10,44.4603882,25.9873753,13.63,
12/4/2023,B-10,44.4603882,25.9873753,14.45,
12/5/2023,B-10,44.4603882,25.9873753,26.21,
12/6/2023,B-10,44.4603882,25.9873753,17.13,
12/7/2023,B-10,44.4603882,25.9873753,12.41,
12/8/2023,B-10,44.4603882,25.9873753,17.37,
12/9/2023,B-10,44.4603882,25.9873753,20.92,
12/10/2023,B-10,44.4603882,25.9873753,15.34,
12/11/2023,B-10,44.4603882,25.9873753,18.77,
12/12/2023,B-10,44.4603882,25.9873753,18.55,
12/13/2023,B-10,44.4603882,25.9873753,28.42,
12/14/2023,B-10,44.4603882,25.9873753,28.51,
12/15/2023,B-10,44.4603882,25.9873753,11.18,
12/16/2023,B-10,44.4603882,25.9873753,9.4,
12/17/2023,B-10,44.4603882,25.9873753,17.18,
12/18/2023,B-10,44.4603882,25.9873753,18.96,
12/19/2023,B-10,44.4603882,25.9873753,33.61,
12/20/2023,B-10,44.4603882,25.9873753,40.47,
12/21/2023,B-10,44.4603882,25.9873753,34.83,
12/22/2023,B-10,44.4603882,25.9873753,12.26,
12/23/2023,B-10,44.4603882,25.9873753,4.06,
12/24/2023,B-10,44.4603882,25.9873753,8.97,
12/25/2023,B-10,44.4603882,25.9873753,8.52,
12/26/2023,B-10,44.4603882,25.9873753,11.81,
12/27/2023,B-10,44.4603882,25.9873753,18.61,
12/28/2023,B-10,44.4603882,25.9873753,24.25,
12/29/2023,B-10,44.4603882,25.9873753,34.85,
12/30/2023,B-10,44.4603882,25.9873753,26.79,
12/31/2023,B-10,44.4603882,25.9873753,52.95,
1/1/2024,B-10,44.4603882,25.9873753,45.11,
1/2/2024,B-10,44.4603882,25.9873753,17.91,
1/3/2024,B-10,44.4603882,25.9873753,13.86,
1/4/2024,B-10,44.4603882,25.9873753,8.36,
1/5/2024,B-10,44.4603882,25.9873753,13.04,
1/6/2024,B-10,44.4603882,25.9873753,42.79,
1/7/2024,B-10,44.4603882,25.9873753,23.96,
1/8/2024,B-10,44.4603882,25.9873753,5.18,
1/9/2024,B-10,44.4603882,25.9873753,8.94,
1/10/2024,B-10,44.4603882,25.9873753,13.7,
1/11/2024,B-10,44.4603882,25.9873753,23.61,
1/12/2024,B-10,44.4603882,25.9873753,22.48,
1/13/2024,B-10,44.4603882,25.9873753,19.22,
1/14/2024,B-10,44.4603882,25.9873753,12.2,
1/15/2024,B-10,44.4603882,25.9873753,29.27,
1/16/2024,B-10,44.4603882,25.9873753,22.12,
1/17/2024,B-10,44.4603882,25.9873753,24.41,
1/18/2024,B-10,44.4603882,25.9873753,26.97,
1/19/2024,B-10,44.4603882,25.9873753,24.26,
1/20/2024,B-10,44.4603882,25.9873753,8.7,
1/21/2024,B-10,44.4603882,25.9873753,12.94,
1/22/2024,B-10,44.4603882,25.9873753,18.75,
1/23/2024,B-10,44.4603882,25.9873753,19.48,
1/24/2024,B-10,44.4603882,25.9873753,23.11,
1/25/2024,B-10,44.4603882,25.9873753,23.91,
1/26/2024,B-10,44.4603882,25.9873753,20.37,
1/27/2024,B-10,44.4603882,25.9873753,38.18,
1/28/2024,B-10,44.4603882,25.9873753,17.67,
1/29/2024,B-10,44.4603882,25.9873753,19.6,
1/30/2024,B-10,44.4603882,25.9873753,17.13,
1/31/2024,B-10,44.4603882,25.9873753,18.57,
2/1/2024,B-10,44.4603882,25.9873753,29.08,
2/2/2024,B-10,44.4603882,25.9873753,35.81,
2/3/2024,B-10,44.4603882,25.9873753,20.78,
2/4/2024,B-10,44.4603882,25.9873753,15.04,
2/5/2024,B-10,44.4603882,25.9873753,6.72,
2/6/2024,B-10,44.4603882,25.9873753,10.89,
2/7/2024,B-10,44.4603882,25.9873753,14.52,
2/8/2024,B-10,44.4603882,25.9873753,12.66,
2/9/2024,B-10,44.4603882,25.9873753,17.51,
2/10/2024,B-10,44.4603882,25.9873753,26.74,
2/11/2024,B-10,44.4603882,25.9873753,16.14,
2/12/2024,B-10,44.4603882,25.9873753,10.37,
2/13/2024,B-10,44.4603882,25.9873753,9.88,
2/14/2024,B-10,44.4603882,25.9873753,8.09,
2/15/2024,B-10,44.4603882,25.9873753,12.48,
2/16/2024,B-10,44.4603882,25.9873753,14.51,
2/17/2024,B-10,44.4603882,25.9873753,19.65,
2/18/2024,B-10,44.4603882,25.9873753,27.9,
2/19/2024,B-10,44.4603882,25.9873753,10.23,
2/20/2024,B-10,44.4603882,25.9873753,17.57,
2/21/2024,B-10,44.4603882,25.9873753,25.2,
2/22/2024,B-10,44.4603882,25.9873753,24.77,
2/23/2024,B-10,44.4603882,25.9873753,31.31,
2/24/2024,B-10,44.4603882,25.9873753,37.85,
2/25/2024,B-10,44.4603882,25.9873753,32.1,
2/26/2024,B-10,44.4603882,25.9873753,14.35,
2/27/2024,B-10,44.4603882,25.9873753,11.39,
2/28/2024,B-10,44.4603882,25.9873753,12.49,
2/29/2024,B-10,44.4603882,25.9873753,12.03,
3/1/2024,B-10,44.4603882,25.9873753,10.65,
3/2/2024,B-10,44.4603882,25.9873753,12.52,
3/3/2024,B-10,44.4603882,25.9873753,19.89,
3/4/2024,B-10,44.4603882,25.9873753,18.27,
3/5/2024,B-10,44.4603882,25.9873753,11.66,
3/6/2024,B-10,44.4603882,25.9873753,19.3,
3/7/2024,B-10,44.4603882,25.9873753,19.95,
3/8/2024,B-10,44.4603882,25.9873753,20.45,
3/9/2024,B-10,44.4603882,25.9873753,25.65,
3/10/2024,B-10,44.4603882,25.9873753,39.38,
3/11/2024,B-10,44.4603882,25.9873753,20.08,
3/12/2024,B-10,44.4603882,25.9873753,19.40142857,
3/13/2024,B-10,44.4603882,25.9873753,18.72285714,
3/14/2024,B-10,44.4603882,25.9873753,18.04428571,
3/15/2024,B-10,44.4603882,25.9873753,17.36571429,
3/16/2024,B-10,44.4603882,25.9873753,16.68714286,
3/17/2024,B-10,44.4603882,25.9873753,16.00857143,
3/18/2024,B-10,44.4603882,25.9873753,15.33,
3/19/2024,B-10,44.4603882,25.9873753,10.8,
3/20/2024,B-10,44.4603882,25.9873753,13.27,
3/21/2024,B-10,44.4603882,25.9873753,6.58,
3/22/2024,B-10,44.4603882,25.9873753,12.85,
3/23/2024,B-10,44.4603882,25.9873753,17.08,
3/24/2024,B-10,44.4603882,25.9873753,18.68,
3/25/2024,B-10,44.4603882,25.9873753,4.72,
3/26/2024,B-10,44.4603882,25.9873753,7.36,
3/27/2024,B-10,44.4603882,25.9873753,9.62,
3/28/2024,B-10,44.4603882,25.9873753,10.17,
3/29/2024,B-10,44.4603882,25.9873753,8.12,
3/30/2024,B-10,44.4603882,25.9873753,15.81,
3/31/2024,B-10,44.4603882,25.9873753,18.18,
4/1/2024,B-10,44.4603882,25.9873753,26.42,
4/2/2024,B-10,44.4603882,25.9873753,19.15,
4/3/2024,B-10,44.4603882,25.9873753,5.47,
4/4/2024,B-10,44.4603882,25.9873753,8.56,
4/5/2024,B-10,44.4603882,25.9873753,8.52,
4/6/2024,B-10,44.4603882,25.9873753,10.85,
4/7/2024,B-10,44.4603882,25.9873753,8.25,
4/8/2024,B-10,44.4603882,25.9873753,10.94,
4/9/2024,B-10,44.4603882,25.9873753,11.41,
4/10/2024,B-10,44.4603882,25.9873753,10.32,
4/11/2024,B-10,44.4603882,25.9873753,13.28,
4/12/2024,B-10,44.4603882,25.9873753,15.72,
4/13/2024,B-10,44.4603882,25.9873753,10.72,
4/14/2024,B-10,44.4603882,25.9873753,11.05,
4/15/2024,B-10,44.4603882,25.9873753,10.48,
4/16/2024,B-10,44.4603882,25.9873753,16.26,
4/17/2024,B-10,44.4603882,25.9873753,11.49,
4/18/2024,B-10,44.4603882,25.9873753,6.72,
4/19/2024,B-10,44.4603882,25.9873753,7.57,
4/20/2024,B-10,44.4603882,25.9873753,8.2,
4/21/2024,B-10,44.4603882,25.9873753,9.88,
4/22/2024,B-10,44.4603882,25.9873753,8.99,
4/23/2024,B-10,44.4603882,25.9873753,8.06,
4/24/2024,B-10,44.4603882,25.9873753,10.21,
4/25/2024,B-10,44.4603882,25.9873753,12.41,
4/26/2024,B-10,44.4603882,25.9873753,8.06,
4/27/2024,B-10,44.4603882,25.9873753,8.53,
4/28/2024,B-10,44.4603882,25.9873753,11.2,
4/29/2024,B-10,44.4603882,25.9873753,9.1,
4/30/2024,B-10,44.4603882,25.9873753,10.05,
5/1/2024,B-10,44.4603882,25.9873753,5.84,
5/2/2024,B-10,44.4603882,25.9873753,7.19,
5/3/2024,B-10,44.4603882,25.9873753,11.1,
5/4/2024,B-10,44.4603882,25.9873753,10.83,
5/5/2024,B-10,44.4603882,25.9873753,12.24,
5/6/2024,B-10,44.4603882,25.9873753,10.48,
5/7/2024,B-10,44.4603882,25.9873753,11.43,
5/8/2024,B-10,44.4603882,25.9873753,9.32,
5/9/2024,B-10,44.4603882,25.9873753,9.66,
5/10/2024,B-10,44.4603882,25.9873753,7.23,
5/11/2024,B-10,44.4603882,25.9873753,9.85,
5/12/2024,B-10,44.4603882,25.9873753,7.97,
5/13/2024,B-10,44.4603882,25.9873753,6.94,
5/14/2024,B-10,44.4603882,25.9873753,6.54,
5/15/2024,B-10,44.4603882,25.9873753,6.28,
5/16/2024,B-10,44.4603882,25.9873753,7.99,
6/22/2023,B-11,44.3697433,25.9747982,14.44,
6/23/2023,B-11,44.3697433,25.9747982,17.23,
6/24/2023,B-11,44.3697433,25.9747982,13.52,
6/25/2023,B-11,44.3697433,25.9747982,9.44,
6/26/2023,B-11,44.3697433,25.9747982,8.94,
6/27/2023,B-11,44.3697433,25.9747982,11.64,
6/28/2023,B-11,44.3697433,25.9747982,10.12,
6/29/2023,B-11,44.3697433,25.9747982,9.08,
6/30/2023,B-11,44.3697433,25.9747982,8.74,
7/1/2023,B-11,44.3697433,25.9747982,11.43,
7/2/2023,B-11,44.3697433,25.9747982,10.49,
7/3/2023,B-11,44.3697433,25.9747982,13.63,
7/4/2023,B-11,44.3697433,25.9747982,14.15,
7/5/2023,B-11,44.3697433,25.9747982,11.46,
7/6/2023,B-11,44.3697433,25.9747982,12.2,
7/7/2023,B-11,44.3697433,25.9747982,10.14,
7/8/2023,B-11,44.3697433,25.9747982,7.78,
7/9/2023,B-11,44.3697433,25.9747982,9.61,
7/10/2023,B-11,44.3697433,25.9747982,12.24,
7/11/2023,B-11,44.3697433,25.9747982,14.9,
7/12/2023,B-11,44.3697433,25.9747982,13.32,
7/13/2023,B-11,44.3697433,25.9747982,16.84,
7/14/2023,B-11,44.3697433,25.9747982,10.11,
7/15/2023,B-11,44.3697433,25.9747982,9.79,
7/16/2023,B-11,44.3697433,25.9747982,10.77,
7/17/2023,B-11,44.3697433,25.9747982,12.88,
7/18/2023,B-11,44.3697433,25.9747982,12.42,
7/19/2023,B-11,44.3697433,25.9747982,11.51,
7/20/2023,B-11,44.3697433,25.9747982,11.6,
7/21/2023,B-11,44.3697433,25.9747982,9.83,
7/22/2023,B-11,44.3697433,25.9747982,7.48,
7/23/2023,B-11,44.3697433,25.9747982,9.38,
7/24/2023,B-11,44.3697433,25.9747982,11.36,
7/25/2023,B-11,44.3697433,25.9747982,14.94,
7/26/2023,B-11,44.3697433,25.9747982,16.54,
7/27/2023,B-11,44.3697433,25.9747982,6.22,
7/28/2023,B-11,44.3697433,25.9747982,6.86,
7/29/2023,B-11,44.3697433,25.9747982,11.06,
7/30/2023,B-11,44.3697433,25.9747982,11.16,
7/31/2023,B-11,44.3697433,25.9747982,9.78,
8/1/2023,B-11,44.3697433,25.9747982,10.1,
8/2/2023,B-11,44.3697433,25.9747982,11.21,
8/3/2023,B-11,44.3697433,25.9747982,13.25,
8/4/2023,B-11,44.3697433,25.9747982,15.01,
8/5/2023,B-11,44.3697433,25.9747982,9.68,
8/6/2023,B-11,44.3697433,25.9747982,9.89,
8/7/2023,B-11,44.3697433,25.9747982,4.07,
8/8/2023,B-11,44.3697433,25.9747982,5.68,
8/9/2023,B-11,44.3697433,25.9747982,7.32,
8/10/2023,B-11,44.3697433,25.9747982,7.7,
8/11/2023,B-11,44.3697433,25.9747982,7.89,
8/12/2023,B-11,44.3697433,25.9747982,9.5,
8/13/2023,B-11,44.3697433,25.9747982,9.58,
8/14/2023,B-11,44.3697433,25.9747982,9.88,
8/15/2023,B-11,44.3697433,25.9747982,12.91,
8/16/2023,B-11,44.3697433,25.9747982,11.99,
8/17/2023,B-11,44.3697433,25.9747982,12.02,
8/18/2023,B-11,44.3697433,25.9747982,14.66,
8/19/2023,B-11,44.3697433,25.9747982,12.62,
8/20/2023,B-11,44.3697433,25.9747982,13.16,
8/21/2023,B-11,44.3697433,25.9747982,13.48,
8/22/2023,B-11,44.3697433,25.9747982,16.31,
8/23/2023,B-11,44.3697433,25.9747982,13.61,
8/24/2023,B-11,44.3697433,25.9747982,11.72,
8/25/2023,B-11,44.3697433,25.9747982,12.75,
8/26/2023,B-11,44.3697433,25.9747982,14.88,
8/27/2023,B-11,44.3697433,25.9747982,9.48,
8/28/2023,B-11,44.3697433,25.9747982,11.12,
8/29/2023,B-11,44.3697433,25.9747982,12.39,
8/30/2023,B-11,44.3697433,25.9747982,12.04,
8/31/2023,B-11,44.3697433,25.9747982,7.93,
9/1/2023,B-11,44.3697433,25.9747982,10.45,
9/2/2023,B-11,44.3697433,25.9747982,8.85,
9/3/2023,B-11,44.3697433,25.9747982,8.2,
9/4/2023,B-11,44.3697433,25.9747982,6.56,
9/5/2023,B-11,44.3697433,25.9747982,8.19,
9/6/2023,B-11,44.3697433,25.9747982,8.64,
9/7/2023,B-11,44.3697433,25.9747982,8.74,
9/8/2023,B-11,44.3697433,25.9747982,8.53,
9/9/2023,B-11,44.3697433,25.9747982,8.14,
9/10/2023,B-11,44.3697433,25.9747982,7.93,
9/11/2023,B-11,44.3697433,25.9747982,8.69,
9/12/2023,B-11,44.3697433,25.9747982,13.48,
9/13/2023,B-11,44.3697433,25.9747982,12.88,
9/14/2023,B-11,44.3697433,25.9747982,13.18,
9/15/2023,B-11,44.3697433,25.9747982,16.66,
9/16/2023,B-11,44.3697433,25.9747982,10.66,
9/17/2023,B-11,44.3697433,25.9747982,9.74,
9/18/2023,B-11,44.3697433,25.9747982,9.57,
9/19/2023,B-11,44.3697433,25.9747982,10.45,
9/20/2023,B-11,44.3697433,25.9747982,11.4,
9/21/2023,B-11,44.3697433,25.9747982,14.18,
9/22/2023,B-11,44.3697433,25.9747982,12.11,
9/23/2023,B-11,44.3697433,25.9747982,11.79666667,
9/24/2023,B-11,44.3697433,25.9747982,11.48333333,
9/25/2023,B-11,44.3697433,25.9747982,11.17,
9/26/2023,B-11,44.3697433,25.9747982,10.87,
9/27/2023,B-11,44.3697433,25.9747982,10.13,
9/28/2023,B-11,44.3697433,25.9747982,10.19,
9/29/2023,B-11,44.3697433,25.9747982,12.16,
9/30/2023,B-11,44.3697433,25.9747982,17.13,
10/1/2023,B-11,44.3697433,25.9747982,13.79,
10/2/2023,B-11,44.3697433,25.9747982,7.36,
10/3/2023,B-11,44.3697433,25.9747982,11.72,
10/4/2023,B-11,44.3697433,25.9747982,15.36,
10/5/2023,B-11,44.3697433,25.9747982,11.39,
10/6/2023,B-11,44.3697433,25.9747982,12.51,
10/7/2023,B-11,44.3697433,25.9747982,11.68,
10/8/2023,B-11,44.3697433,25.9747982,8.72,
10/9/2023,B-11,44.3697433,25.9747982,5.62,
10/10/2023,B-11,44.3697433,25.9747982,8.54,
10/11/2023,B-11,44.3697433,25.9747982,11.5,
10/12/2023,B-11,44.3697433,25.9747982,14.81,
10/13/2023,B-11,44.3697433,25.9747982,17.52,
10/14/2023,B-11,44.3697433,25.9747982,19.57,
10/15/2023,B-11,44.3697433,25.9747982,15.25,
10/16/2023,B-11,44.3697433,25.9747982,5.69,
10/17/2023,B-11,44.3697433,25.9747982,9.31,
10/18/2023,B-11,44.3697433,25.9747982,13,
10/19/2023,B-11,44.3697433,25.9747982,18.23,
10/20/2023,B-11,44.3697433,25.9747982,22.46,
10/21/2023,B-11,44.3697433,25.9747982,27.32,
10/22/2023,B-11,44.3697433,25.9747982,17.46,
10/23/2023,B-11,44.3697433,25.9747982,13.89,
10/24/2023,B-11,44.3697433,25.9747982,17.98,
10/25/2023,B-11,44.3697433,25.9747982,13.51,
10/26/2023,B-11,44.3697433,25.9747982,8.02,
10/27/2023,B-11,44.3697433,25.9747982,10.86,
10/28/2023,B-11,44.3697433,25.9747982,5.24,
10/29/2023,B-11,44.3697433,25.9747982,11.4,
10/30/2023,B-11,44.3697433,25.9747982,20.36,
10/31/2023,B-11,44.3697433,25.9747982,19.93,
11/1/2023,B-11,44.3697433,25.9747982,11.41,
11/2/2023,B-11,44.3697433,25.9747982,10.1,
11/3/2023,B-11,44.3697433,25.9747982,11.07,
11/4/2023,B-11,44.3697433,25.9747982,9.64,
11/5/2023,B-11,44.3697433,25.9747982,7.28,
11/6/2023,B-11,44.3697433,25.9747982,4.37,
11/7/2023,B-11,44.3697433,25.9747982,17.82,
11/8/2023,B-11,44.3697433,25.9747982,16.03,
11/9/2023,B-11,44.3697433,25.9747982,16.19,
11/10/2023,B-11,44.3697433,25.9747982,18.48,
11/11/2023,B-11,44.3697433,25.9747982,9.86,
11/12/2023,B-11,44.3697433,25.9747982,4.25,
11/13/2023,B-11,44.3697433,25.9747982,12.8,
11/14/2023,B-11,44.3697433,25.9747982,14.45,
11/15/2023,B-11,44.3697433,25.9747982,7.68,
11/16/2023,B-11,44.3697433,25.9747982,6.23,
11/17/2023,B-11,44.3697433,25.9747982,14.42,
11/18/2023,B-11,44.3697433,25.9747982,8.89,
11/19/2023,B-11,44.3697433,25.9747982,6.37,
11/20/2023,B-11,44.3697433,25.9747982,22.1,
11/21/2023,B-11,44.3697433,25.9747982,19.45,
11/22/2023,B-11,44.3697433,25.9747982,13.77,
11/23/2023,B-11,44.3697433,25.9747982,12.16,
11/24/2023,B-11,44.3697433,25.9747982,9.43,
11/25/2023,B-11,44.3697433,25.9747982,8.88,
11/26/2023,B-11,44.3697433,25.9747982,8.33,
11/27/2023,B-11,44.3697433,25.9747982,7.78,
11/28/2023,B-11,44.3697433,25.9747982,7.23,
11/29/2023,B-11,44.3697433,25.9747982,8.97,
11/30/2023,B-11,44.3697433,25.9747982,20.11,
12/1/2023,B-11,44.3697433,25.9747982,25.86,
12/2/2023,B-11,44.3697433,25.9747982,30.27,
12/3/2023,B-11,44.3697433,25.9747982,7.81,
12/4/2023,B-11,44.3697433,25.9747982,16.78,
12/5/2023,B-11,44.3697433,25.9747982,17.11,
12/6/2023,B-11,44.3697433,25.9747982,9.67,
12/7/2023,B-11,44.3697433,25.9747982,9.22,
12/8/2023,B-11,44.3697433,25.9747982,16.79,
12/9/2023,B-11,44.3697433,25.9747982,14.08,
12/10/2023,B-11,44.3697433,25.9747982,11.69,
12/11/2023,B-11,44.3697433,25.9747982,13.99,
12/12/2023,B-11,44.3697433,25.9747982,14.6,
12/13/2023,B-11,44.3697433,25.9747982,21.92,
12/14/2023,B-11,44.3697433,25.9747982,26.95,
12/15/2023,B-11,44.3697433,25.9747982,8.92,
12/16/2023,B-11,44.3697433,25.9747982,9.76,
12/17/2023,B-11,44.3697433,25.9747982,13.22,
12/18/2023,B-11,44.3697433,25.9747982,16.74,
12/19/2023,B-11,44.3697433,25.9747982,24.23,
12/20/2023,B-11,44.3697433,25.9747982,35.74,
12/21/2023,B-11,44.3697433,25.9747982,36.29,
12/22/2023,B-11,44.3697433,25.9747982,10.52,
12/23/2023,B-11,44.3697433,25.9747982,3.69,
12/24/2023,B-11,44.3697433,25.9747982,6.65,
12/25/2023,B-11,44.3697433,25.9747982,4.82,
12/26/2023,B-11,44.3697433,25.9747982,6.72,
12/27/2023,B-11,44.3697433,25.9747982,15.98,
12/28/2023,B-11,44.3697433,25.9747982,22.35,
12/29/2023,B-11,44.3697433,25.9747982,33.05,
12/30/2023,B-11,44.3697433,25.9747982,23.67,
12/31/2023,B-11,44.3697433,25.9747982,59.59,
1/1/2024,B-11,44.3697433,25.9747982,46.69,
1/2/2024,B-11,44.3697433,25.9747982,19.35,
1/3/2024,B-11,44.3697433,25.9747982,10.33,
1/4/2024,B-11,44.3697433,25.9747982,6.95,
1/5/2024,B-11,44.3697433,25.9747982,13.36,
1/6/2024,B-11,44.3697433,25.9747982,26.64,
1/7/2024,B-11,44.3697433,25.9747982,15.42,
1/8/2024,B-11,44.3697433,25.9747982,4.01,
1/9/2024,B-11,44.3697433,25.9747982,6.780555556,
1/10/2024,B-11,44.3697433,25.9747982,9.551111111,
1/11/2024,B-11,44.3697433,25.9747982,12.32166667,
1/12/2024,B-11,44.3697433,25.9747982,15.09222222,
1/13/2024,B-11,44.3697433,25.9747982,17.86277778,
1/14/2024,B-11,44.3697433,25.9747982,20.63333333,
1/15/2024,B-11,44.3697433,25.9747982,23.40388889,
1/16/2024,B-11,44.3697433,25.9747982,26.17444444,
1/17/2024,B-11,44.3697433,25.9747982,28.945,
1/18/2024,B-11,44.3697433,25.9747982,31.71555556,
1/19/2024,B-11,44.3697433,25.9747982,34.48611111,
1/20/2024,B-11,44.3697433,25.9747982,37.25666667,
1/21/2024,B-11,44.3697433,25.9747982,40.02722222,
1/22/2024,B-11,44.3697433,25.9747982,42.79777778,
1/23/2024,B-11,44.3697433,25.9747982,45.56833333,
1/24/2024,B-11,44.3697433,25.9747982,48.33888889,
1/25/2024,B-11,44.3697433,25.9747982,51.10944444,
1/26/2024,B-11,44.3697433,25.9747982,53.88,
1/27/2024,B-11,44.3697433,25.9747982,37.83,
1/28/2024,B-11,44.3697433,25.9747982,19.91,
1/29/2024,B-11,44.3697433,25.9747982,16.4,
1/30/2024,B-11,44.3697433,25.9747982,15.58,
1/31/2024,B-11,44.3697433,25.9747982,17.21,
2/1/2024,B-11,44.3697433,25.9747982,30.72,
2/2/2024,B-11,44.3697433,25.9747982,29.43,
2/3/2024,B-11,44.3697433,25.9747982,16.04,
2/4/2024,B-11,44.3697433,25.9747982,11.28,
2/5/2024,B-11,44.3697433,25.9747982,4.96,
2/6/2024,B-11,44.3697433,25.9747982,3.56,
2/7/2024,B-11,44.3697433,25.9747982,11.38,
2/8/2024,B-11,44.3697433,25.9747982,15.3,
2/9/2024,B-11,44.3697433,25.9747982,23.17,
2/10/2024,B-11,44.3697433,25.9747982,44.88,
2/11/2024,B-11,44.3697433,25.9747982,16.98,
2/12/2024,B-11,44.3697433,25.9747982,10.48,
2/13/2024,B-11,44.3697433,25.9747982,14.19,
2/14/2024,B-11,44.3697433,25.9747982,10.21,
2/15/2024,B-11,44.3697433,25.9747982,10.78,
2/16/2024,B-11,44.3697433,25.9747982,12.86,
2/17/2024,B-11,44.3697433,25.9747982,25.25,
2/18/2024,B-11,44.3697433,25.9747982,39.58,
2/19/2024,B-11,44.3697433,25.9747982,15.66,
2/20/2024,B-11,44.3697433,25.9747982,25.15,
2/21/2024,B-11,44.3697433,25.9747982,38.65,
2/22/2024,B-11,44.3697433,25.9747982,39.55,
2/23/2024,B-11,44.3697433,25.9747982,39.26,
2/24/2024,B-11,44.3697433,25.9747982,34.25,
2/25/2024,B-11,44.3697433,25.9747982,32.6,
2/26/2024,B-11,44.3697433,25.9747982,19.78,
2/27/2024,B-11,44.3697433,25.9747982,10.82,
2/28/2024,B-11,44.3697433,25.9747982,15.81,
2/29/2024,B-11,44.3697433,25.9747982,18.8,
3/1/2024,B-11,44.3697433,25.9747982,13.4,
3/2/2024,B-11,44.3697433,25.9747982,16.52,
3/3/2024,B-11,44.3697433,25.9747982,23.74,
3/4/2024,B-11,44.3697433,25.9747982,22.45,
3/5/2024,B-11,44.3697433,25.9747982,15.54,
3/6/2024,B-11,44.3697433,25.9747982,27.71,
3/7/2024,B-11,44.3697433,25.9747982,24.88,
3/8/2024,B-11,44.3697433,25.9747982,28.75,
3/9/2024,B-11,44.3697433,25.9747982,40.95,
3/10/2024,B-11,44.3697433,25.9747982,44.31,
3/11/2024,B-11,44.3697433,25.9747982,22.11,
3/12/2024,B-11,44.3697433,25.9747982,13.59,
3/13/2024,B-11,44.3697433,25.9747982,16.01,
3/14/2024,B-11,44.3697433,25.9747982,8.81,
3/15/2024,B-11,44.3697433,25.9747982,24.46,
3/16/2024,B-11,44.3697433,25.9747982,37.51,
3/17/2024,B-11,44.3697433,25.9747982,39.53,
3/18/2024,B-11,44.3697433,25.9747982,24.85,
3/19/2024,B-11,44.3697433,25.9747982,17.89,
3/20/2024,B-11,44.3697433,25.9747982,20.5,
3/21/2024,B-11,44.3697433,25.9747982,9.02,
3/22/2024,B-11,44.3697433,25.9747982,16.08,
3/23/2024,B-11,44.3697433,25.9747982,20.39,
3/24/2024,B-11,44.3697433,25.9747982,30.5,
3/25/2024,B-11,44.3697433,25.9747982,5.62,
3/26/2024,B-11,44.3697433,25.9747982,7.79,
3/27/2024,B-11,44.3697433,25.9747982,9.16,
3/28/2024,B-11,44.3697433,25.9747982,5.02,
3/29/2024,B-11,44.3697433,25.9747982,2.65,
3/30/2024,B-11,44.3697433,25.9747982,4.19,
3/31/2024,B-11,44.3697433,25.9747982,3.78,
4/1/2024,B-11,44.3697433,25.9747982,21.01,
4/2/2024,B-11,44.3697433,25.9747982,16.52,
4/3/2024,B-11,44.3697433,25.9747982,5.16,
4/4/2024,B-11,44.3697433,25.9747982,8.24,
4/5/2024,B-11,44.3697433,25.9747982,11.44,
4/6/2024,B-11,44.3697433,25.9747982,11.67,
4/7/2024,B-11,44.3697433,25.9747982,10.56,
4/8/2024,B-11,44.3697433,25.9747982,12.27,
4/9/2024,B-11,44.3697433,25.9747982,13.85,
4/10/2024,B-11,44.3697433,25.9747982,13.42,
4/11/2024,B-11,44.3697433,25.9747982,22.9,
4/12/2024,B-11,44.3697433,25.9747982,18.78,
4/13/2024,B-11,44.3697433,25.9747982,12.6,
4/14/2024,B-11,44.3697433,25.9747982,13,
4/15/2024,B-11,44.3697433,25.9747982,9.76,
4/16/2024,B-11,44.3697433,25.9747982,10.76,
4/17/2024,B-11,44.3697433,25.9747982,8.33,
4/18/2024,B-11,44.3697433,25.9747982,8.8,
4/19/2024,B-11,44.3697433,25.9747982,9.11,
4/20/2024,B-11,44.3697433,25.9747982,11.88,
4/21/2024,B-11,44.3697433,25.9747982,16.22,
4/22/2024,B-11,44.3697433,25.9747982,10.76,
4/23/2024,B-11,44.3697433,25.9747982,10.71,
4/24/2024,B-11,44.3697433,25.9747982,7.2,
4/25/2024,B-11,44.3697433,25.9747982,6.93,
4/26/2024,B-11,44.3697433,25.9747982,8.9,
4/27/2024,B-11,44.3697433,25.9747982,8.74,
4/28/2024,B-11,44.3697433,25.9747982,13.63,
4/29/2024,B-11,44.3697433,25.9747982,10.48,
4/30/2024,B-11,44.3697433,25.9747982,8.32,
5/1/2024,B-11,44.3697433,25.9747982,5.96,
5/2/2024,B-11,44.3697433,25.9747982,4.2,
5/3/2024,B-11,44.3697433,25.9747982,4.21,
5/4/2024,B-11,44.3697433,25.9747982,2.24,
5/5/2024,B-11,44.3697433,25.9747982,24.35,
5/6/2024,B-11,44.3697433,25.9747982,5.11,
5/7/2024,B-11,44.3697433,25.9747982,8.26,
5/8/2024,B-11,44.3697433,25.9747982,10.47,
5/9/2024,B-11,44.3697433,25.9747982,11.39,
