Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,PM10,CO,NO,NO2,NOx,O3,RADIATIE_SOLARA,SO2,TEMPERATURA,UMIDITATE
2/10/2024,B-5,44.4194946,26.0336418,17.12,-,1.19,24.54,48.18,85.09,27.87,1067.05,6.39,11.1,-
2/11/2024,B-5,44.4194946,26.0336418,16.58,23.99,1.07,11.43,37.44,54.62,35.72,945.58,5.34,13.96,-
2/12/2024,B-5,44.4194946,26.0336418,11.86,29.4,1.05,23.68,34.52,70.14,35.94,808.41,4.64,11.18,-
2/13/2024,B-5,44.4194946,26.0336418,7.14,18.31,1,8.02,20.86,32.92,30.37,1293.59,4.4,8.01,-
2/14/2024,B-5,44.4194946,26.0336418,4.06,12.12,1.01,7.9,21.57,33.45,28.6,912.62,4.01,7.74,-
2/15/2024,B-5,44.4194946,26.0336418,9.09,19.98,0.96,6.78,27.68,37.88,36.51,1734.51,4.67,6.72,-
2/16/2024,B-5,44.4194946,26.0336418,13.15,30.94,1.03,10.03,30.59,45.68,30.78,1928.77,4.54,7.92,-
2/17/2024,B-5,44.4194946,26.0336418,17.99,33.38,0.99,7.99,23.08,35.09,27.88,463.03,4.08,5.04,-
2/18/2024,B-5,44.4194946,26.0336418,25.68,36.67,1.08,11.97,29.63,47.63,23.95,1020.95,4.73,4.37,-
2/19/2024,B-5,44.4194946,26.0336418,7.13,11.88,0.95,8.79,26.83,40.05,38.19,2009.54,4.73,6.13,-
2/20/2024,B-5,44.4194946,26.0336418,15.34,30.73,1.1,15.12,28.31,51.04,36.16,1748.29,5.13,6.01,-
2/21/2024,B-5,44.4194946,26.0336418,22.76,35.12,1.2,20.33,35.65,66.23,24.68,1706.28,4.74,6.64,-
2/22/2024,B-5,44.4194946,26.0336418,19.61,31.48,1.28,32.98,40.36,89.96,30.52,2295.07,4.97,6.09,-
2/23/2024,B-5,44.4194946,26.0336418,21.76,48.98,1.45,71.36,55.13,162.45,37.76,2339,6.21,10.03,-
2/24/2024,B-5,44.4194946,26.0336418,18.97,-,1.5,54.03,57.52,138.77,37.41,2341.04,6.41,12.73,-
2/25/2024,B-5,44.4194946,26.0336418,8.04,41.45,1.39,9.95,44.41,59.37,30.45,680.73,5.2,12.51,-
2/26/2024,B-5,44.4194946,26.0336418,12.59,27.13,1.13,9.3,26.06,40.04,38.68,1938.87,4.27,10.09,-
2/27/2024,B-5,44.4194946,26.0336418,17.14,25.12,1.08,9.56,29.33,43.71,53.37,2184.26,4.02,8.68,-
2/28/2024,B-5,44.4194946,26.0336418,14.66,28.18,1.11,8.69,32.31,45.38,41.77,2449.12,3.96,7.61,-
2/29/2024,B-5,44.4194946,26.0336418,17.83,25.04,0.99,8.21,25.95,38.3,37.17,851.7,3.72,6.48,-
3/1/2024,B-5,44.4194946,26.0336418,14.38,16.94,0.88,6.61,19.76,29.69,59.57,874.04,3.72,7.46,-
3/2/2024,B-5,44.4194946,26.0336418,12.97,25.23,0.95,5.58,18.44,26.83,55.93,1558.29,4.52,8.34,-
3/3/2024,B-5,44.4194946,26.0336418,18.27,32.72,1.04,6.46,31.74,41.46,47.15,1991.81,4.6,8.03,-
3/4/2024,B-5,44.4194946,26.0336418,14.6,30.35,1.09,9.99,31.66,46.7,39.27,2734.29,4.6,9.46,-
3/5/2024,B-5,44.4194946,26.0336418,12.9,26.9,0.99,6.7,21.4,31.48,47.09,1485.05,3.91,7.01,-
3/6/2024,B-5,44.4194946,26.0336418,18.91,36.03,1.05,8.33,33.34,45.86,42.04,1044.9,4.16,7.1,-
3/7/2024,B-5,44.4194946,26.0336418,18.21,39.03,0.99,7.43,24.31,35.49,48.98,1937.25,4.9,6.52,-
3/8/2024,B-5,44.4194946,26.0336418,19.08,37.89,1.02,7.11,24.08,34.78,41.47,951.93,5.39,4.73,-
3/9/2024,B-5,44.4194946,26.0336418,22.83,35.38,1.21,12.09,32.5,50.69,41.13,2847.07,4.74,6.04,-
3/10/2024,B-5,44.4194946,26.0336418,23.6,41.48,1.48,46.89,52.83,123.36,33.14,2039.89,5.66,8.06,-
3/11/2024,B-5,44.4194946,26.0336418,16.6,37.77,1.15,9.63,29.49,43.97,38.9,1278.56,4.87,9.37,-
3/12/2024,B-5,44.4194946,26.0336418,9.6,15.3,1.1,6.81,28.13,38.37,42.05,588.29,4.11,8.24,-
3/13/2024,B-5,44.4194946,26.0336418,9.8,15.03,1.14,5.64,21.64,30.12,33.16,613.56,4.01,8.15,-
3/14/2024,B-5,44.4194946,26.0336418,4.39,7.42,1.06,7.29,24.13,35.09,33.98,806.29,3.92,5.79,-
3/15/2024,B-5,44.4194946,26.0336418,13.3,32.12,1.11,9.79,31.67,46.39,36.68,1056.48,4.3,5.96,-
3/16/2024,B-5,44.4194946,26.0336418,18.35,31.96,1.32,14.81,34.18,56.45,41.9,2617.77,4.4,8.51,-
3/17/2024,B-5,44.4194946,26.0336418,17.39,31.67,1.28,10.79,25.41,41.64,51.05,3256,5.06,9.84,-
3/18/2024,B-5,44.4194946,26.0336418,13.17,25.05,1.11,6.31,23.26,32.76,51.45,2890.19,4.65,9.26,-
3/19/2024,B-5,44.4194946,26.0336418,7.66,16.51,1.14,7.04,26.14,36.73,41.53,851.1,4.34,3.94,-
3/20/2024,B-5,44.4194946,26.0336418,10.86,24.4,1.33,11.02,28.15,44.72,41.58,3333.8,4.55,6.09,-
3/21/2024,B-5,44.4194946,26.0336418,3.86,12.85,1.27,6.72,21.34,31.46,52.69,2797.82,4.44,6.5,-
3/22/2024,B-5,44.4194946,26.0336418,11.42,21.58,1.35,9.82,27.87,42.64,45.3,2601.47,4.35,7.23,-
3/23/2024,B-5,44.4194946,26.0336418,15.02,30.2,1.41,9.46,33.43,47.66,56.47,3687.47,4.65,10.66,-
3/24/2024,B-5,44.4194946,26.0336418,13.25,24.33,1.36,6.8,27.11,37.34,64.13,3314.6,5.52,12.56,-
3/25/2024,B-5,44.4194946,26.0336418,9.645,5.71,1.29,4.12,20.67,26.87,62.15,1775.94,4.02,6.76,-
3/26/2024,B-5,44.4194946,26.0336418,6.04,13.74,1.28,8.03,27.51,39.59,51.82,3667.03,4.74,8.94,-
3/27/2024,B-5,44.4194946,26.0336418,6.96,19.64,1.34,8.75,28.91,42.07,49.06,2438.83,5.03,11.38,-
3/28/2024,B-5,44.4194946,26.0336418,9.82,30.79,1.39,9.01,29.81,43.36,47.55,3051.55,4.48,13.02,-
3/29/2024,B-5,44.4194946,26.0336418,6.82,22.85,1.33,5.05,23.3,30.89,62.51,3658.85,5.11,16.71,-
3/30/2024,B-5,44.4194946,26.0336418,17.11,42.06,1.61,30.34,54.48,100.1,37.14,3386.16,5.43,18.71,-
3/31/2024,B-5,44.4194946,26.0336418,18.28,49.09,1.66,28.47,44.01,86.82,36.98,2758.75,5.2,18.86,-
4/1/2024,B-5,44.4194946,26.0336418,24.91,82.6,1.7,45.21,52.54,120.54,33.28,2199.46,5.41,19.76,-
4/2/2024,B-5,44.4194946,26.0336418,17.58,70.48,1.42,13.06,28.61,48.25,59.34,3307.99,4.96,17.61,-
4/3/2024,B-5,44.4194946,26.0336418,6.3,13.42,1.32,4.14,16.83,23.06,72.28,3504.24,4.57,14.21,-
4/4/2024,B-5,44.4194946,26.0336418,8.94,24.5,1.39,15.42,28.88,52.08,61.61,1733.45,6.54,15.68,-
4/5/2024,B-5,44.4194946,26.0336418,7.73,22.13,1.4,7.39,26.23,37.35,64.71,2919.01,4.63,15.65,-
4/6/2024,B-5,44.4194946,26.0336418,7.15,24.02,1.47,9.42,31.71,45.88,58.54,2002.03,4.68,17.54,-
4/7/2024,B-5,44.4194946,26.0336418,7.81,15.01,1.42,4.52,19.73,26.53,63.84,2177.16,4.34,16.91,-
4/8/2024,B-5,44.4194946,26.0336418,8.635,22.98,1.51,14.44,41.72,63.44,45.83,2372.39,5.33,16.21,-
4/9/2024,B-5,44.4194946,26.0336418,9.46,23.09,1.48,19.35,38.95,68.06,63.05,2152.28,4.52,17.07,-
4/10/2024,B-5,44.4194946,26.0336418,10.91,25.93,1.45,7.91,39.74,51.65,62.52,1975.32,4.38,17.25,-
4/11/2024,B-5,44.4194946,26.0336418,16.12,39.32,1.54,13.5,46.88,67.19,55.34,1522.22,5.07,18.07,-
4/12/2024,B-5,44.4194946,26.0336418,15.47,37.37,1.56,6.49,32.54,42.3,66.32,1690.78,4.59,19.56,-
4/13/2024,B-5,44.4194946,26.0336418,13.15,32,-,8.1,26.16,38.34,77.82,1474.49,4.4,19.77,-
4/14/2024,B-5,44.4194946,26.0336418,10.08,22.9,-,6.52,23.49,33.29,65.84,1512.54,4.81,19.71,-
4/15/2024,B-5,44.4194946,26.0336418,12.24,27.47,-,7.68,25.42,36.97,66.23,1502.5,4.97,21.39,-
4/16/2024,B-5,44.4194946,26.0336418,16.71,46.55,-,4.02,19.76,25.81,67.91,1380.24,5.47,22.31,-
4/17/2024,B-5,44.4194946,26.0336418,6.62,25.22,-,5.49,18.24,26.49,48.71,378.46,4.39,15.66,-
4/18/2024,B-5,44.4194946,26.0336418,5.93,10.16,-,4.36,14.7,21.25,55.34,1389.21,4.12,9.3,-
4/19/2024,B-5,44.4194946,26.0336418,9.121304348,14.43,-,8.96,27.92,41.4,45.29,1241.96,4.31,9.52,-
4/20/2024,B-5,44.4194946,26.0336418,7.9,13.78,-,5.51,23.54,31.83,57.81,776.72,4.31,10.62,-
4/21/2024,B-5,44.4194946,26.0336418,9.25,14.37,-,4.26,22.58,28.99,67.74,893.49,5.11,13.23,-
4/22/2024,B-5,44.4194946,26.0336418,7.896666667,13.21,-,6.81,26.51,36.76,45.91,469.06,4.36,10.64,-
4/23/2024,B-5,44.4194946,26.0336418,6.543333333,11.94,-,7.27,21.82,32.75,51.06,197.21,4.04,9.24,-
4/24/2024,B-5,44.4194946,26.0336418,5.19,15.48,-,7.65,22.8,34.3,60.23,1682.46,3.97,13.48,-
4/25/2024,B-5,44.4194946,26.0336418,7.99,20.84,-,9.51,30.46,44.76,40.94,455.29,4.11,13.08,-
4/26/2024,B-5,44.4194946,26.0336418,8.3,15.62,-,7.23,25.62,36.49,41.88,1108.89,3.89,12.35,-
4/27/2024,B-5,44.4194946,26.0336418,8.29,17.94,-,7.07,33.13,43.76,49.41,1046.41,4.15,14.82,-
4/28/2024,B-5,44.4194946,26.0336418,8.84,19.91,-,4.85,26.97,34.26,62.48,1348.57,5.27,16.17,-
4/29/2024,B-5,44.4194946,26.0336418,10.28,20.38,-,6.48,31.35,41.09,62.5,644.55,5.55,16.69,-
4/30/2024,B-5,44.4194946,26.0336418,8.4,25.89,-,8.73,33.79,46.92,43.48,291.5,4.51,14.5,-
5/1/2024,B-5,44.4194946,26.0336418,6.68,19.09,-,4.8,22.53,29.74,72.91,758.56,4.29,15.7,-
5/2/2024,B-5,44.4194946,26.0336418,7.97,19.65,-,5.47,31.33,39.55,56.21,401.87,5.2,14.7,-
5/3/2024,B-5,44.4194946,26.0336418,6.54,16.09,-,4.36,23.44,29.99,57.1,340.06,4.15,13.33,-
5/4/2024,B-5,44.4194946,26.0336418,10.02,22.47,-,4.96,19.59,27.05,56.5,808.9,4.18,15.04,-
5/5/2024,B-5,44.4194946,26.0336418,10.17,22.37,-,3.97,19.36,25.32,44.05,1073.42,4.35,15.66,-
5/6/2024,B-5,44.4194946,26.0336418,9.55,19.07,-,3.74,19.74,25.37,-,1068.18,4.13,18.52,-
5/7/2024,B-5,44.4194946,26.0336418,9.55,19.89,-,5.6,26.98,35.41,-,1003.03,4.97,19.34,-
5/8/2024,B-5,44.4194946,26.0336418,9.55,20.06,-,7.81,21.59,33.34,-,699.22,4.09,17.47,-
5/9/2024,B-5,44.4194946,26.0336418,9.55,17.87,-,5.98,25.18,34.17,-,321.05,4.15,13.2,-
5/10/2024,B-5,44.4194946,26.0336418,9.55,21.06,-,6.38,31.81,41.41,-,827.81,4.56,15.11,-
5/11/2024,B-5,44.4194946,26.0336418,9.55,20.92,-,3.85,21.79,27.58,-,555.14,4.76,15.95,-
5/12/2024,B-5,44.4194946,26.0336418,9.55,13.49,-,4.6,14.9,21.81,-,1083.71,4.42,14.82,-
5/13/2024,B-5,44.4194946,26.0336418,9.55,12.47,-,6.51,24.6,34.38,-,965.86,4.4,13.38,-
5/14/2024,B-5,44.4194946,26.0336418,9.55,15.76,-,5.08,23.44,31.08,-,708.35,4.53,15.25,99
5/15/2024,B-5,44.4194946,26.0336418,9.55,17.39,-,7.2,24.23,35.06,-,896.7,4.7,13.63,99
5/16/2024,B-5,44.4194946,26.0336418,9.55,17.91,-,7.19,25,35.81,-,1093.47,4.69,14.93,99
6/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
6/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/20/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/21/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
7/31/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/20/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/21/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
8/31/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/20/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/21/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
9/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/20/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/21/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
10/31/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/20/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/21/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/22/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/23/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/24/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/25/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/26/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/27/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/28/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/29/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
11/30/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/1/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/2/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/3/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/4/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/5/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/6/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/7/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/8/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/9/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/10/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/11/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/12/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/13/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/14/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/15/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/16/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/17/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/18/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
12/19/2023,B-6,44.4350433,26.0982971,34.1,-,-,-,-,-,,,,,
